image_id,image_path,plant,image_label,source_dataset,source_archive,image_hash,split
-5805312977254071272_121-16_16_18,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071272_121-16_16_18.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8d36b8b0511ee31f711c9e4dfc00ef329c3b89c3eee34b545f0b7fdfcdd5d1f1,unassigned
-5805312977254071273_121-16_16_24,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071273_121-16_16_24.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b82bbfde7288c8ebde5f14f390965962708e409009942197df75e173f750e601,unassigned
-5805312977254071274_121-16_16_30,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071274_121-16_16_30.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,e04daba74d572dd5afff72bb620af30b5f4ce7797d5dbd3349af38e56f7e5538,unassigned
-5805312977254071275_121-16_16_38,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071275_121-16_16_38.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b5081f91d581eea3fc3eb95869230e1a3a6a820918c6d6d1d70712b2a3220bd0,unassigned
-5805312977254071276_121-16_16_45,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071276_121-16_16_45.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,42d800312a99e1e4d53f4656c3d1b4f960c1485565ca636954e934bcb695a9bd,unassigned
-5805312977254071277_121-16_16_52,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071277_121-16_16_52.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fd109c44b132b80fbdfe1e41d45a567f891e7eb6fa5b89a44e8d7b26b1551d69,unassigned
-5805312977254071278_121-16_16_59,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071278_121-16_16_59.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7bfb500c0589632b3415cd4245ac77233d0712bb6ffcbe9798831e8b087a9e72,unassigned
-5805312977254071279_121-16_17_34,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071279_121-16_17_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,77b709a5229c4164a2b4170368c1cf93bc2ebfad915fc7335bf0d025bd26e99b,unassigned
-5805312977254071280_121-16_17_39,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071280_121-16_17_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,178b80a951d06949533dcb0457f94e8ed6cbeb9d12ae07d40ce6b3db5ff05cdb,unassigned
-5805312977254071281_121-16_17_43,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071281_121-16_17_43.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c6a30e0d535ab5bb2e804ae0416a9775b832378bccdd1c7cf8b499ae654e4527,unassigned
-5805312977254071282_121-16_17_48,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071282_121-16_17_48.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b48bf2670f84c6e0dc3a7e7d0121fd05c100269304faffe03be4ed38c2c53851,unassigned
-5805312977254071283_121-16_17_53,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071283_121-16_17_53.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,69a57273d08d697b434ea2c5cf3fc1a2cf9c765f38ee3798d1d4f525f9210081,unassigned
-5805312977254071284_121-16_17_57,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071284_121-16_17_57.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,452c7469dc2af907e35234a93d4ce392913d2d8acc4c5fe7ab17b65c4804032f,unassigned
-5805312977254071285_121-16_18_3,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071285_121-16_18_3.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f5e34b995f46e17ee3468112c4aec708a0bfc616f8b1bbd5138fc8034540b798,unassigned
-5805312977254071286_121-16_18_10,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071286_121-16_18_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d262c9a1f3dfec01b8672adf02e4e2b2ef0edebfd4b87e2875a49589ac024fb5,unassigned
-5805312977254071287_121-16_18_15,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071287_121-16_18_15.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4c8685041f5568d449cfa55ed52d0ec392052a05993d1358131262b10254ef68,unassigned
-5805312977254071288_121-16_18_20,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071288_121-16_18_20.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2151de01cbb9302b9c581491c1775766191ad9efe55c85c4ed2f90855dcb4e5b,unassigned
-5805312977254071289_121-16_18_49,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071289_121-16_18_49.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,eb66b3796049b846bd87827ca5e19da6d39923c649813129399535df688ac3f5,unassigned
-5805312977254071290_121-16_18_54,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071290_121-16_18_54.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,cf6f903abfb0c8c03ec78a26ada8af5dd0583978703e3560adee62cdd63b808a,unassigned
-5805312977254071291_121-16_18_58,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071291_121-16_18_58.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,73f0bd2e26c7bb1f49d311f8598eca600e540fdb6c1e3a2d6092c9088faac90a,unassigned
-5805312977254071292_121-16_19_3,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071292_121-16_19_3.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,43818a77b6430060ef854fe82a6901d89858f593077b6fe5ede13c1551028dd1,unassigned
-5805312977254071293_121-16_19_8,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071293_121-16_19_8.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,dee7654f6ce03ac02465d04fd849f854336c071e3344d74180378e3effdc657a,unassigned
-5805312977254071294_121-16_19_13,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071294_121-16_19_13.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c00c2aff30317ba339616d06456601d4509b5a6af30a48f2ad127311aca03a96,unassigned
-5805312977254071295_121-16_19_19,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071295_121-16_19_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1526cb1bfc23d2ad66a5c2d3f69296de4a2d2e123eedcd5d993b08a2b4b2b6bf,unassigned
-5805312977254071298_121-16_19_35,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071298_121-16_19_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,16d1290fe8ff590be43aa4e063eed0a30d74d7540fcd079047dc4ef4873e5db0,unassigned
-5805312977254071299_121-16_20_5,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071299_121-16_20_5.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7a275fa983ad2566f11ce7d7d7eb04e567b4be3c917446ad287f5d76cde2416f,unassigned
-5805312977254071300_121-16_20_10,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071300_121-16_20_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a6a7247f80a50c8b450e76f02201a4dd19d3d66399a69b097a9e510f0d739a99,unassigned
-5805312977254071301_121-16_20_14,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071301_121-16_20_14.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7cfca45821d1a9e044a4ce8426f66aa1add6965754ba7b26e4c28bd24381566a,unassigned
-5805312977254071302_121-16_20_18,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071302_121-16_20_18.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,af5f2a7d87c1c65db8aa2c93ded0a6094960fa020449c0fd2397ef5ea7517be7,unassigned
-5805312977254071303_121-16_20_23,data/raw/karaagroai/healthy_05/healthy_01/-5805312977254071303_121-16_20_23.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a85ad796e581e5437ae5a53e717c976977823b0b102f00969531d180b0761107,unassigned
-5965021963221055203_121-18_37_37,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055203_121-18_37_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5389de2b844a3d78493426fadc170fd5b43f6b78d359440a400d15952f9ac04f,unassigned
-5965021963221055235_121-18_44_4,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055235_121-18_44_4.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,25f204a97f973fe798714c5a092977597eac1cf952bdb25576b621881dd2f90c,unassigned
-5965021963221055240_121-18_44_38,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055240_121-18_44_38.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,0b8ee732b1192a76c350d9c6b86f7fd9ee77dd9e3bfcc028b592d5a03440e24d,unassigned
-5965021963221055241_121-18_44_45,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055241_121-18_44_45.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,658a4f71927fd4aa344f4fcc85c825b01b9b7db465c254a91bfe70b8a93a5b5a,unassigned
-5965021963221055267_121-18_50_46,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055267_121-18_50_46.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1860bdbda8a101bdf4c60ee088ec42ec78449d2325672178a17af072a555a37e,unassigned
-5965021963221055317_121-19_9_20,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055317_121-19_9_20.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,575a2f172308b216b080c99411796465e256305453aed1642e7860dc67778485,unassigned
-5965021963221055323_121-19_10_5,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055323_121-19_10_5.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fd7bbc6c6ba4fcc9806eda63ec8f1ff26a6d0407f6190ede151a17e8c3f0ebb4,unassigned
-5965021963221055327_121-19_11_8,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055327_121-19_11_8.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1518a6b871dbfff9b395ad4a38f6133ebfbca4197cb5dfb6ac03097decfaf74f,unassigned
-5965021963221055356_121-19_23_35,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055356_121-19_23_35.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bdd994a016a0f10e77013308bc8cb017e80f2ee959f3dc6fb3542da664f05642,unassigned
-5965021963221055370_121-19_26_24,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055370_121-19_26_24.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,e328b1428cdda1351acde89fd6858ff92059d3cf0af0cba0b104a345cc405b84,unassigned
-5965021963221055371_121-19_26_31,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055371_121-19_26_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,877740074a622129e8d10ebf5e2cf0cde2ab6b89d6b22c3e34a77a6693b128ad,unassigned
-5965021963221055376_121-19_27_39,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055376_121-19_27_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b57df7e6015dc7e1c3fff9e0f9e3c2dd89f08f7913f3a38962a8c67f3daeb73b,unassigned
-5965021963221055377_121-19_27_47,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055377_121-19_27_47.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,422879a7e0b1e700be670f7aee187107c337113221c2ee4bb6426a8776368ea8,unassigned
-5965021963221055390_121-19_29_55,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055390_121-19_29_55.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5ccc77fa2a581e616d14ea92108add567d18d31a15e531b218e6173a0c5bc56b,unassigned
-5965021963221055391_121-19_30_6,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055391_121-19_30_6.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4a100a7b04033fd51538630891808e690963e73f0c39c9c1002490cbc14436e3,unassigned
-5965021963221055392_121-19_30_19,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055392_121-19_30_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,021a7c15749c3412240b129e3592bd32274ed0c6c729da0d44fe983ad22a822e,unassigned
-5965021963221055393_121-19_30_26,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055393_121-19_30_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,48a307988a8ff9d9e18ee2067e5ca8c506540ea77467b4d672ee0c6d750d5beb,unassigned
-5965021963221055394_121-19_30_37,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055394_121-19_30_37.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,be84cc7306efb662d3368e43c5c23d47ef9ba158ed4c9fab86c7637b377e5f13,unassigned
-5965021963221055395_121-19_31_17,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055395_121-19_31_17.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f3726c2d099bbfad8f8b339d8d63151108a7ef760080ab495cd2a3d32ecd095c,unassigned
-5965021963221055396_121-19_31_24,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055396_121-19_31_24.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,e5351adf1a86e9eb4707d1ad8486297172b40c8218bdba4a8fbb74af39a69510,unassigned
-5965021963221055433_121-19_39_21,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055433_121-19_39_21.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bac7d151f08bf744601e44ac350aa982d40f3c6b303a514f66bc9cfa0b975668,unassigned
-5965021963221055439_121-19_40_28,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055439_121-19_40_28.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,5f2bb80dc17f95fa4d1e459b7ab3d34b1f70a5a395dcdac0b96a115cb2199cfc,unassigned
-5965021963221055440_121-19_40_38,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055440_121-19_40_38.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f6b0eb3c31f78a9dba53db9c9662320e5aff9dc6958b449d40b224419ee58708,unassigned
-5965021963221055441_121-19_40_50,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055441_121-19_40_50.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,42e901d6be503f4453bfdc0b425730cb0b3771a062ccdcb748281a2dab97ca2b,unassigned
-5965021963221055456_121-19_44_21,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055456_121-19_44_21.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c1418452eca39cec2d5fd8e83191198e4eb5b67b8498fdf699848e7d22d433ff,unassigned
-5965021963221055473_121-19_49_56,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055473_121-19_49_56.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,45c7511a9474694b8b2ec7aa472062d4f07054edaba9f864a9811a94b4f66f20,unassigned
-5965021963221055482_121-19_52_34,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055482_121-19_52_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,bd0e199054bc2aaadc136133333e25bd3e7fe0fc56caac28e42e32e860e8872c,unassigned
-5965021963221055483_121-19_52_45,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055483_121-19_52_45.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,3691a019a741a06511a7565046ee9e4b6c6fd86ed670d1e2a42b2619a51d1ac3,unassigned
-5965021963221055487_121-19_53_47,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055487_121-19_53_47.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2dfca5d1dcefd959c1c8aadfb4d4cb408f16fef2b0d08962ebd16e20b59bc64a,unassigned
-5965021963221055488_121-19_54_1,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055488_121-19_54_1.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,1d754f0c849b38ac052072759b52eb1bc6f891d914aa139e6afe997a47f0f8f4,unassigned
-5965021963221055489_121-19_54_13,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055489_121-19_54_13.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7dcfdb8fa19b91099a608b04f85acd7d42427af51cc09b239c911da2f3245f89,unassigned
-5965021963221055516_121-19_59_26,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055516_121-19_59_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,640868b50572806dfa5742378b1459a3d848d5363919e99fa434e8ee446d963b,unassigned
-5965021963221055517_121-19_59_31,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055517_121-19_59_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f298cde729bd8c4a2ae0341bb66911f27d5923e5f374dbd30a6ae4d1f411682f,unassigned
-5965021963221055532_121-20_10_2,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055532_121-20_10_2.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,42c96450ac9c42f36f1317f56dfad86e918cd12096c47a18cfce5f87b4369fbb,unassigned
-5965021963221055576_121-22_46_58,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055576_121-22_46_58.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a1951460c42b26b469c418cd62d8be6b2de058f3a0cf50c6d4b747df4bbbe7cc,unassigned
-5965021963221055590_121-22_53_10,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055590_121-22_53_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7802e9885ce39ce04744ac0554b117f55f7f50afb5d474e58ea7b1bdc78e024e,unassigned
-5965021963221055591_121-22_53_18,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055591_121-22_53_18.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4819b19c1d2554166be14d8ad5dbb5301a06662f51ef8101506f1cb32ef8511b,unassigned
-5965021963221055604_121-22_55_16,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055604_121-22_55_16.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fe9097e050ca30a93934acd8bfbab3a83ba681955fba0985ae4e5cebcbbefcf0,unassigned
-5965021963221055639_121-23_7_26,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055639_121-23_7_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2e134f78fb5e87b56a86e7992421b05225442917de26c619a9860c39049787b0,unassigned
-5965021963221055642_121-23_7_48,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055642_121-23_7_48.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,236cfcccae804de1fb054e6b01e2e53a0545a39cbcdd98be08bc1f15570ce134,unassigned
-5965021963221055644_121-23_8_0,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055644_121-23_8_0.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,96e063ebf3161e8765ea7787176d959b63b9ce9e42c801d45fc8cb681938a624,unassigned
-5965021963221055648_121-23_14_46,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055648_121-23_14_46.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7a1a5d435cfefc9c3c6e74d006118cd098185e26aa5019da3e255230ec8212c6,unassigned
-5965021963221055656_121-23_15_30,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055656_121-23_15_30.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,6c7881552ec9d8fd9422d5588f8050bdafa71a10acd62dd716a51fe7f97cbb52,unassigned
-5965021963221055661_121-23_16_46,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055661_121-23_16_46.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,fb1dc05e31246697b4ca1971c9a6f1799c3efff0bba685b48db3feeb6453ece7,unassigned
-5965021963221055664_121-23_17_1,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055664_121-23_17_1.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,8f62cab3b8c1784d459a5de60a73eb8e70ce8a83b0b8d7be4c7091fc9a955543,unassigned
-5965021963221055670_121-23_18_26,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055670_121-23_18_26.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d59f85e0e765f45cfbc15333794f8e8e756080a8258c8bb2af7369a95e126674,unassigned
-5965021963221055671_121-23_18_31,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055671_121-23_18_31.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b0d66c4679a74ba3aeabb6c17c8a580490873e800ef0916db1a2bdce8f82614f,unassigned
-5965021963221055672_121-23_18_39,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055672_121-23_18_39.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,dbc6eaab2fee2af1046b2357e7d78debdc35dc8379bd0a78d6c53877f7d4407a,unassigned
-5965021963221055677_121-23_23_19,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055677_121-23_23_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,97dbce009f32a4d95676e7c24fcfa532be8ed2e3d6332f0f2b6754950d52bd45,unassigned
-5965021963221055707_121-23_28_54,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055707_121-23_28_54.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,ee8b56ab33bf73a39d3dcac0dd2ecdd72304d5db702c4b7e7ed4b683b9bea4f5,unassigned
-5965021963221055712_121-23_29_23,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055712_121-23_29_23.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c353e36b971f9ef6291f6f5caef83361ba04d3b459871c658db7cc6fcc797a04,unassigned
-5965021963221055722_121-23_33_5,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055722_121-23_33_5.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2b4c4b87deb6772c0e0cb5983cba82bb743ddec112ef33bc122847c2200be47a,unassigned
-5965021963221055728_121-23_43_19,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055728_121-23_43_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,00b727cabfef9b638d8797df88fb6e2145ff546d903de5eb085e3aec10ba0a3f,unassigned
-5965021963221055738_121-23_44_56,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055738_121-23_44_56.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,d9132690acd1e185cc02219f5cbfeb595845ab512122cd5e4e50b534a3f35289,unassigned
-5965021963221055742_121-23_45_15,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055742_121-23_45_15.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,73381061b6bd2f8e36d4690dba9310402625ae8df75d1280cc354d5072fff1d7,unassigned
-5965021963221055777_121-0_8_19,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055777_121-0_8_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,4fbc296a4278ac3b58018355421ee7559a7be568012b88de0fd2c8b72cc32da8,unassigned
-5965021963221055787_121-0_9_46,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055787_121-0_9_46.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,2322ca98659752f9bcad9e5b2bbc2e4e30eabe6e8da5144552bfeda4aa0a388a,unassigned
-5965021963221055788_121-0_9_51,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055788_121-0_9_51.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,ea8ef68de65604821673df3da57fc50bc3d0c458e9219809d43421e15a3e152f,unassigned
-5965021963221055791_121-0_10_10,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055791_121-0_10_10.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,ce54b9bfc139117da9b5dfe3b3739502e90311226ef7185d400110bb2e02e27f,unassigned
-5965021963221055821_121-0_20_34,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055821_121-0_20_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,a92724c3e6d8a2e0fd2478291f1af2dcd7f6a1ac9fe9a78b3d59f190c9ea43ce,unassigned
-5965021963221055826_121-0_21_34,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055826_121-0_21_34.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,f6201d89155ec3d4b812fba3b3fe5e28c40e7be90e043891f577e190af929db1,unassigned
-5965021963221055827_121-0_22_8,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055827_121-0_22_8.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,b2e97570e5bc48caa58d73f450c9a9926057130b660227e0c555d370fbe19ee9,unassigned
-5965021963221055828_121-0_22_13,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055828_121-0_22_13.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,258a6c62a141bd04dadf708841ded5ea490e8f2c753b7a4d9eeeb176503255f7,unassigned
-5965021963221055906_121-14_39_54,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055906_121-14_39_54.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,c82b27e1114fd39cc17938fa3246200d49c3ecdc2f389e3e332834420656f6b6,unassigned
-5965021963221055951_121-14_48_12,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055951_121-14_48_12.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,826d24e32c3876de7509c80258c0d6722f935bd4ae9d35b09e2e34e247cdc1a8,unassigned
-5965021963221055953_121-14_48_19,data/raw/karaagroai/healthy_05/healthy_01/-5965021963221055953_121-14_48_19.jpg,cocoa,healthy,KaraAgroAI Cocoa Dataset,healthy_05.rar,7567d78b39d778dc349b64e7b3d8a8055cbb7441d6aa8d32d40d61b495fb679a,unassigned
