image_id,image_path,plant,disease,label,source_dataset,source_archive,image_hash,split,object_count
kara_healthy_04_healthy_04_IMG_20211108_142252-8_55_17_jpg.rf.9615c277c208dda3a3eba8d9d410b5b4,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142252-8_55_17_jpg.rf.9615c277c208dda3a3eba8d9d410b5b4.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,344c011f86fe86ac95306f7714db3f3412b352e69fe26455a62f23ac94816304,valid,3
kara_healthy_04_healthy_04_IMG_20211108_142349-22_29_37_jpg.rf.c2a22edf6899c0a10fd48cf5722c9905,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142349-22_29_37_jpg.rf.c2a22edf6899c0a10fd48cf5722c9905.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5d1067ae46a0f93dbc0bfb22ad8b94569d86e3896da114f96b20430656f62876,valid,2
kara_healthy_04_healthy_04_IMG_20211108_142352-8_51_45_jpg.rf.ebb7ae1842bdc468aa146562eba230d4,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142352-8_51_45_jpg.rf.ebb7ae1842bdc468aa146562eba230d4.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dd215a7c04b4205b16a35eb40785569f49c4f7ddfe95728b5f7941dcfd0bf47f,valid,4
kara_healthy_04_healthy_04_IMG_20211108_142624-13_38_25_jpg.rf.2a2bb436a8725bea64b03397b94472fb,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142624-13_38_25_jpg.rf.2a2bb436a8725bea64b03397b94472fb.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a29332ee736b1f57d87194b4fe725f489931f14e675635f3b90e3f95ebdad826,valid,3
kara_healthy_04_healthy_04_IMG_20211108_142757-11_55_3_jpg.rf.90355e7bc8c628045099aa0d0bbebed8,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142757-11_55_3_jpg.rf.90355e7bc8c628045099aa0d0bbebed8.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,faaf5c24f9125709d824daabc6b49df544a07ce60d75bd94c7ac4b6b1660739e,valid,3
kara_healthy_04_healthy_04_IMG_20211108_142909-13_9_59_jpg.rf.ba8ecbeba46c7ddae780791b3b7fdc17,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142909-13_9_59_jpg.rf.ba8ecbeba46c7ddae780791b3b7fdc17.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,59643f7cebfdea08c11af970f1df1cd0db4a95c19c44976a7ec6143f56f6923e,valid,5
kara_healthy_04_healthy_04_IMG_20211108_142909-13_9_59_jpg.rf.d00c0899ba06f0212e93126f9879deca,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142909-13_9_59_jpg.rf.d00c0899ba06f0212e93126f9879deca.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,217af1b417029d7c5a0ee6fb1b0f492af90c0791eefd17181fc6e52a6d0b0c69,valid,5
kara_healthy_04_healthy_04_IMG_20211108_142925-22_3_44_jpg.rf.2468a39865f6d067dcb66132de8b567e,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142925-22_3_44_jpg.rf.2468a39865f6d067dcb66132de8b567e.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,77983550274ec6970b6cc857e91588dccdaeb2654f161c0b3d801663abb35794,valid,5
kara_healthy_04_healthy_04_IMG_20211108_142943-22_21_38_jpg.rf.dc9a8ea089c1a43609f35313aadbb655,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142943-22_21_38_jpg.rf.dc9a8ea089c1a43609f35313aadbb655.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a0f963be5065f90d05251b7b7d301ac9b3df7c00c2d04984c40a5b5b487bf67e,valid,4
kara_healthy_04_healthy_04_IMG_20211108_142947-12_43_41_jpg.rf.27babef4dac2c40238e64390e60247a6,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142947-12_43_41_jpg.rf.27babef4dac2c40238e64390e60247a6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c64d772421901bfe3fa4eadb0b175f102501cc1862db37bde799a8ace64882d7,valid,4
kara_healthy_04_healthy_04_IMG_20211108_142947-12_43_41_jpg.rf.576b762da9d01b1d7b511c918e6b6bab,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_142947-12_43_41_jpg.rf.576b762da9d01b1d7b511c918e6b6bab.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a624a5b2f12333d47e07cfddd18527ce50e2ef555a6c99e484e981dd61aca14f,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143003-11_19_18_jpg.rf.89285ad03b262876ec08012078cf9f40,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143003-11_19_18_jpg.rf.89285ad03b262876ec08012078cf9f40.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b07196ada2795302cfaecc603468e61092dd5e6b42d469937bd14ee02c1929e3,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143005-8_57_59_jpg.rf.0980742e8b1621d211cbef1ff53991eb,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143005-8_57_59_jpg.rf.0980742e8b1621d211cbef1ff53991eb.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e7682174f7ba270334d4cc10edf699b70a3b491272ce384d640cd22b01afb6b2,valid,5
kara_healthy_04_healthy_04_IMG_20211108_143005-8_57_59_jpg.rf.2e5a08a89fd48d545977311000687aad,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143005-8_57_59_jpg.rf.2e5a08a89fd48d545977311000687aad.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e957f2cb5a75842bd3637b0ac5ede0d9f1228d05e919d7c77c724fd491e92823,valid,5
kara_healthy_04_healthy_04_IMG_20211108_143114-22_21_46_jpg.rf.eba2953a7a0b4da2fd5084ebdefaafca,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143114-22_21_46_jpg.rf.eba2953a7a0b4da2fd5084ebdefaafca.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,daa0d0f4bf766352b174b35e0705702f2bc645eadb4714aeafddc48a66091826,valid,2
kara_healthy_04_healthy_04_IMG_20211108_143121-11_19_28_jpg.rf.7c5b933c48583f69a5c6113e78770b49,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143121-11_19_28_jpg.rf.7c5b933c48583f69a5c6113e78770b49.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ea5e851d72be880afbdbb010c6a160f202b6113f937109755f67ba75189b6159,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143206-9_6_40_jpg.rf.bc5bfda48bcd2ea092f299fa460d49f8,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143206-9_6_40_jpg.rf.bc5bfda48bcd2ea092f299fa460d49f8.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d912a4d185466c98f835e3ac6156470c8351fb5ee9729d39b62bd3fb482825a3,valid,3
kara_healthy_04_healthy_04_IMG_20211108_143540-9_6_52_jpg.rf.7d1cd2801d95e63138ad2d426272ab53,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143540-9_6_52_jpg.rf.7d1cd2801d95e63138ad2d426272ab53.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b4938d57f3bf2d6e760aaf119a6cd095ce914e75c1edc84ab67ab70d1cbcd168,valid,3
kara_healthy_04_healthy_04_IMG_20211108_143542-22_30_2_jpg.rf.e31904fb5a2d90251c78305e71c8973b,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143542-22_30_2_jpg.rf.e31904fb5a2d90251c78305e71c8973b.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,843eb726b1013f94e3ed11cdc8ebf405c98d134c3464ec6bd7dfc483be113284,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143608-13_4_9_jpg.rf.0e1ee1d9df682b62cb56fa1a4ccd92c1,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143608-13_4_9_jpg.rf.0e1ee1d9df682b62cb56fa1a4ccd92c1.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,eaf00a2918e14a1fd062cfaf715ebd3ebb50c10627ae214b0a8f590ec6eef68f,valid,3
kara_healthy_04_healthy_04_IMG_20211108_143721-9_1_36_jpg.rf.66abddf5f7985a71830fc08bbd46f2ec,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143721-9_1_36_jpg.rf.66abddf5f7985a71830fc08bbd46f2ec.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,056f825c0074b5bb5d98b82bd25a32321f2239e2ca31a9731ea8ae871abc2d9e,valid,5
kara_healthy_04_healthy_04_IMG_20211108_143736-22_30_11_jpg.rf.22dd2029cb58d83367c5854496f67bb2,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143736-22_30_11_jpg.rf.22dd2029cb58d83367c5854496f67bb2.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7d8bb8aa7bc7abbcf45fbcf78f52870fca514beb9386fa0fecbc441e94b5d2dc,valid,2
kara_healthy_04_healthy_04_IMG_20211108_143742-13_24_36_jpg.rf.e4bc7a26e0f418055366058ff50f28d1,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143742-13_24_36_jpg.rf.e4bc7a26e0f418055366058ff50f28d1.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c4ce418870005e398f9240efd9552d22e901c834429e51d8b3e8ab3243902091,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143742-13_24_36_jpg.rf.f390089afd28ce99853fe5bc0442b72a,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143742-13_24_36_jpg.rf.f390089afd28ce99853fe5bc0442b72a.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5f321255c75bebf7e8848d6ce6ad6fc1d3f274def4dd84641fe327e6baef08c9,valid,4
kara_healthy_04_healthy_04_IMG_20211108_143759-9_7_8_jpg.rf.c9ad8cb63e330ecad72fa8900b2f6ae6,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143759-9_7_8_jpg.rf.c9ad8cb63e330ecad72fa8900b2f6ae6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,2a55c3fbc62b0930f6749c261c074d0057755e06bc8f2080077aedc5a0573312,valid,2
kara_healthy_04_healthy_04_IMG_20211108_143955-10_58_39_jpg.rf.dec3b61e45af88d66c393f1485a7628c,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_143955-10_58_39_jpg.rf.dec3b61e45af88d66c393f1485a7628c.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1625bd117171bc7e2d5710d0b54f11091f7ea75ad9b172818466be91be17cabd,valid,2
kara_healthy_04_healthy_04_IMG_20211108_144034-22_24_58_jpg.rf.9a5b04773f60128b4428226e69ceb1df,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144034-22_24_58_jpg.rf.9a5b04773f60128b4428226e69ceb1df.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ffebdb5f982fc998276a0cf658a28dee575f68b7f280ba493aa4e7800be19dfe,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144044-11_1_43_jpg.rf.87daaa330feae2e08278b48f6c5b10f4,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144044-11_1_43_jpg.rf.87daaa330feae2e08278b48f6c5b10f4.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e04adad057a4fae2be2731fb473f611df3f15577bb8b9c68a49c5eb11ca8c7a5,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144111-11_55_28_jpg.rf.f3c92066d15ca8a5f202ddfeb895b55c,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144111-11_55_28_jpg.rf.f3c92066d15ca8a5f202ddfeb895b55c.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,241e8cd495353d495ce51218e96f9308d439198834b5819fc4f24c18dea1c9cc,valid,1
kara_healthy_04_healthy_04_IMG_20211108_144114-10_58_48_jpg.rf.e279e16a815598b5f945ddc38de721dc,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144114-10_58_48_jpg.rf.e279e16a815598b5f945ddc38de721dc.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,07628fdf527e97d3f9b5b785b79d73df0f98cb80f07c0939bc6564697ab84fe7,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144126-22_25_15_jpg.rf.d2da6de8fac15ef75665dbe2e6f5992e,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144126-22_25_15_jpg.rf.d2da6de8fac15ef75665dbe2e6f5992e.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,bf970df6cb83bfde124910cb79691fbc6d1fcd3e1f8a37e0eff810adc254ebf1,valid,2
kara_healthy_04_healthy_04_IMG_20211108_144132-14_38_23_jpg.rf.238f1ac500a9b7dd51e2e8bfe9ff9532,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144132-14_38_23_jpg.rf.238f1ac500a9b7dd51e2e8bfe9ff9532.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ebd2e6e6b51e825a1462e00ad3a5a452b9a218100489daa67dc27c68fb3c1fe0,valid,2
kara_healthy_04_healthy_04_IMG_20211108_144221-13_10_14_jpg.rf.ae311733fba0a85df1c62e28c68eab5a,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144221-13_10_14_jpg.rf.ae311733fba0a85df1c62e28c68eab5a.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,edc5f543768977ea5a4e5429faf4b7d4be9e508a5746fb08f80ac7f8b94a2773,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144419-12_44_53_jpg.rf.08677e8f1173a13ef0f6654f8fbdf1e6,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144419-12_44_53_jpg.rf.08677e8f1173a13ef0f6654f8fbdf1e6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a79344fe96d96a0f9a6c5581f7eb4270917e97b7333093a9ac085d2a6f07b915,valid,2
kara_healthy_04_healthy_04_IMG_20211108_144449-8_58_45_jpg.rf.1e38ace4b1e1893a32173dd3a3113f12,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144449-8_58_45_jpg.rf.1e38ace4b1e1893a32173dd3a3113f12.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3c149b7d7d6848b3bb8d085e00328501b1d36c34625bd73e03aec954fec12153,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144659-8_59_4_jpg.rf.ee2ebf29be66814245abcdbd3cb34fdf,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144659-8_59_4_jpg.rf.ee2ebf29be66814245abcdbd3cb34fdf.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,8f86074f1d8cace9eb1652c4c8d5fceae68bd0666ad3007ea80b3497dc621d34,valid,2
kara_healthy_04_healthy_04_IMG_20211108_144702-22_25_46_jpg.rf.23116fd6ac73c49cd4b5daba6db06577,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144702-22_25_46_jpg.rf.23116fd6ac73c49cd4b5daba6db06577.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a57fe0cc0835753ab402a90eb8dfc705403910d856ab85a893fc1b420c8112a6,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144720-9_2_28_jpg.rf.f96897e3d0a23edebc1ff4c8fcc0ccf9,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144720-9_2_28_jpg.rf.f96897e3d0a23edebc1ff4c8fcc0ccf9.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,cdde78254065032dbd777fe6eb251b7d51067fa13261320cd8b606d6dfcdc00f,valid,4
kara_healthy_04_healthy_04_IMG_20211108_144751-11_2_14_jpg.rf.e99b3c9be75931d7189f004c190bd89a,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144751-11_2_14_jpg.rf.e99b3c9be75931d7189f004c190bd89a.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7dffa1e8cf147cecbeb9a93f952c068852fb465ee7fc7d1a653c3f8687d29a10,valid,3
kara_healthy_04_healthy_04_IMG_20211108_144825-13_24_43_jpg.rf.0a6400ca1d6f757e6346cfde02397a2f,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144825-13_24_43_jpg.rf.0a6400ca1d6f757e6346cfde02397a2f.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b9e91540a55c5e78664d6f9fa98c7668b328ef085f8be63d1470d3831c63c973,valid,5
kara_healthy_04_healthy_04_IMG_20211108_144850-13_10_24_jpg.rf.71bca5f913f993078cb6cbd42891edb3,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144850-13_10_24_jpg.rf.71bca5f913f993078cb6cbd42891edb3.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,8a13cbba524c3e1664cb6300ddce1787299551e7eec43f1a58639f03e30a36fd,valid,1
kara_healthy_04_healthy_04_IMG_20211108_144914-14_39_4_jpg.rf.86a7d3dae5366ee9c168d5a3dba6d7b3,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_144914-14_39_4_jpg.rf.86a7d3dae5366ee9c168d5a3dba6d7b3.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b389d54de725f16ace2fb5b18ef22d30ac06d00e5eca402b6e8241556699cf74,valid,3
kara_healthy_04_healthy_04_IMG_20211108_151426-11_56_16_jpg.rf.f51de911ce97b62054527f2a3e5ebda5,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_151426-11_56_16_jpg.rf.f51de911ce97b62054527f2a3e5ebda5.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,bfab1a04fbcb5a01c3530078da4b6a94d51d31e24b389049e4347da138b8eb0b,valid,1
kara_healthy_04_healthy_04_IMG_20211108_151428-13_10_37_jpg.rf.32c19bde311ddbeaf2435506485c70d6,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_151428-13_10_37_jpg.rf.32c19bde311ddbeaf2435506485c70d6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,248150539ca3efac5d21875e1f68001e323d9dc723d87f9c10b01a4e077e3ab4,valid,1
kara_healthy_04_healthy_04_IMG_20211108_151439-14_1_53_jpg.rf.8fbdbd8226b4d8671b62bc8f05632720,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_151439-14_1_53_jpg.rf.8fbdbd8226b4d8671b62bc8f05632720.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7f98492a74f1ac788326e915be5872169db7441e4ffb90d10ffe7707874c1536,valid,4
kara_healthy_04_healthy_04_IMG_20211108_151446-11_56_25_jpg.rf.007ea1c0c47c741b90b75f221df260d1,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_151446-11_56_25_jpg.rf.007ea1c0c47c741b90b75f221df260d1.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6f6a76386e4e26eb9935accc4ba6ef8fc7f66136808753c546be980570f96f7b,valid,1
kara_healthy_04_healthy_04_IMG_20211108_151450-14_40_16_jpg.rf.e80c79f1f6c14acd3c9bd9d5c2ad41d8,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_20211108_151450-14_40_16_jpg.rf.e80c79f1f6c14acd3c9bd9d5c2ad41d8.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,757eef91a0a120a2fefe5c3b737f29d8703d2aab02722f83e936ccd41a057a3d,valid,2
kara_healthy_04_healthy_04_IMG_9451-16_48_31,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9451-16_48_31.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d2723fd1d7168a494ea43b0fe6d582882170dd367438a4871ff879cb8aad1e74,valid,3
kara_healthy_04_healthy_04_IMG_9454-16_48_48,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9454-16_48_48.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,265982c9c54cfb0a5f5c3aeb630d4ce3f405d20daf13271400b3ac9b8b5861eb,valid,8
kara_healthy_04_healthy_04_IMG_9466-16_50_1,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9466-16_50_1.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3206853ce23b41ebcc7b34aeac084e346b4b0429a4c2adeab1623d43f276cf03,valid,2
kara_healthy_04_healthy_04_IMG_9485-16_52_16,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9485-16_52_16.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,0b65a4fbacd40b8c51468824b9ea9775aed66cc64365371aad4ec1e2323744ec,valid,2
kara_healthy_04_healthy_04_IMG_9500-16_55_57,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9500-16_55_57.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e8648e391920f48843c1faf8803b1f646df5282ba61053c0331def61de64bf0c,valid,7
kara_healthy_04_healthy_04_IMG_9502-16_56_5,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9502-16_56_5.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e40038cb5eeb2d4480db95d939811259d14d879b54e67cd404f50b1701323b9c,valid,8
kara_healthy_04_healthy_04_IMG_9503-16_56_13,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9503-16_56_13.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b6627ece15822e31235d3d58c4b874504cdb81dbaa5d55327d07cab77f29c42d,valid,1
kara_healthy_04_healthy_04_IMG_9505-17_13_17,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9505-17_13_17.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7fe19feff88fd44ed1f44d9c7a47320d84714bd5b79334917765710d9c1ef027,valid,3
kara_healthy_04_healthy_04_IMG_9506-17_13_22,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9506-17_13_22.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,897ca75be0dbed724420788b85d94b7f958d8b764243c12d4028c2dcc25bff71,valid,4
kara_healthy_04_healthy_04_IMG_9519-17_13_40,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9519-17_13_40.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,81c1892d7b1f434d90f7dd1e27da9f45d7a8ffd195d61066974efead29ed16ee,valid,4
kara_healthy_04_healthy_04_IMG_9548-17_16_25,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9548-17_16_25.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4154fc0bb50fc611fd852b59399b2bbd078fb6c03832710e5da990d94ef9a06e,valid,1
kara_healthy_04_healthy_04_IMG_9549-17_16_32,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9549-17_16_32.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,485d39c4b44bcb05656339b4f7d4cf89e938684f44486da0c11f2aaa2235cc07,valid,2
kara_healthy_04_healthy_04_IMG_9550-17_16_39,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9550-17_16_39.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,265353a91fc3347dc14f855efbf59d9d8ecc8d996b39e5c84ef1ff151f9fe6ea,valid,5
kara_healthy_04_healthy_04_IMG_9559-17_18_29,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9559-17_18_29.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,61eb07924514fc2e53a6aa7f3d081a381296f9a18ba6152389bd7d7df2b544f2,valid,4
kara_healthy_04_healthy_04_IMG_9560-17_18_36,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9560-17_18_36.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,f74777f7e6e39ba2d5b538727b3678acbb8ac052fade0708605f1c14307043f5,valid,3
kara_healthy_04_healthy_04_IMG_9577-17_19_20,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9577-17_19_20.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b639191496432fc7eb451e42a32f6cfa6c90ea6e805aab40d641c8bc5cbccfde,valid,1
kara_healthy_04_healthy_04_IMG_9696-17_30_8,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9696-17_30_8.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,30044d5bb591674b9e00772918d34b08138c85d270aeee3fbbd78422f0a23120,valid,5
kara_healthy_04_healthy_04_IMG_9728-17_31_1,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9728-17_31_1.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,d17d0e1581361ca68afc8a4d8d0b068cec767838a915a431334b62235e40a6b7,valid,2
kara_healthy_04_healthy_04_IMG_9740-17_31_29,data/processed/final/valid/images/kara_healthy_04_healthy_04_IMG_9740-17_31_29.JPG,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,0dca54857da218df9a41db5dc5c96625a50e8713006460c5ace2b27b3201ac79,valid,2
